,run_uuid,hostname,run_num,total_runs,exp_command,exp_number,order_number,order_type,time_start,time_stop,completion_status,result
1390,8173779c-2ff1-11ec-86b1-1458d0584f82,hp065.utah.cloudlab.us,139,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,28.542070354,28.570500075,Success,33808.27
1390,8173779c-2ff1-11ec-86b1-1458d0584f82,hp065.utah.cloudlab.us,139,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,28.542070354,28.570500075,Success,38057.73
1390,8173779c-2ff1-11ec-86b1-1458d0584f82,hp065.utah.cloudlab.us,139,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,28.542070354,28.570500075,Success,38198.27
1400,3d437f70-2ff2-11ec-80a3-1458d0584f82,hp065.utah.cloudlab.us,140,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,28.746977792,28.775087737,Success,33687.45
1400,3d437f70-2ff2-11ec-80a3-1458d0584f82,hp065.utah.cloudlab.us,140,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,28.746977792,28.775087737,Success,33627.31
1400,3d437f70-2ff2-11ec-80a3-1458d0584f82,hp065.utah.cloudlab.us,140,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,28.746977792,28.775087737,Success,37848.29
1400,3d437f70-2ff2-11ec-80a3-1458d0584f82,hp065.utah.cloudlab.us,140,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,28.746977792,28.775087737,Success,37990.01
1410,2d1f66b4-2ff3-11ec-b35f-1458d0584f82,hp065.utah.cloudlab.us,141,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,28.940785502,28.969405543,Success,33880.01
1410,2d1f66b4-2ff3-11ec-b35f-1458d0584f82,hp065.utah.cloudlab.us,141,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,28.940785502,28.969405543,Success,33801.57
1410,2d1f66b4-2ff3-11ec-b35f-1458d0584f82,hp065.utah.cloudlab.us,141,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,28.940785502,28.969405543,Success,37999.04
1410,2d1f66b4-2ff3-11ec-b35f-1458d0584f82,hp065.utah.cloudlab.us,141,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,28.940785502,28.969405543,Success,38193.37
1420,e8df4704-2ff3-11ec-b7d6-1458d0584f82,hp065.utah.cloudlab.us,142,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,29.144124529,29.173359405,Success,33685.99
1420,e8df4704-2ff3-11ec-b7d6-1458d0584f82,hp065.utah.cloudlab.us,142,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,29.144124529,29.173359405,Success,33626.47
1420,e8df4704-2ff3-11ec-b7d6-1458d0584f82,hp065.utah.cloudlab.us,142,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,29.144124529,29.173359405,Success,37811.84
1420,e8df4704-2ff3-11ec-b7d6-1458d0584f82,hp065.utah.cloudlab.us,142,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,29.144124529,29.173359405,Success,38079.35
1430,b39f958e-2ff4-11ec-abf1-1458d0584f82,hp065.utah.cloudlab.us,143,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,29.347075295,29.375808399,Success,33815.97
1430,b39f958e-2ff4-11ec-abf1-1458d0584f82,hp065.utah.cloudlab.us,143,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,29.347075295,29.375808399,Success,33726.16
1430,b39f958e-2ff4-11ec-abf1-1458d0584f82,hp065.utah.cloudlab.us,143,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,29.347075295,29.375808399,Success,37876.71
1430,b39f958e-2ff4-11ec-abf1-1458d0584f82,hp065.utah.cloudlab.us,143,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,29.347075295,29.375808399,Success,38199.64
1440,7e6e846a-2ff5-11ec-8577-1458d0584f82,hp065.utah.cloudlab.us,144,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,29.551590886,29.57966156,Success,33902.97
1440,7e6e846a-2ff5-11ec-8577-1458d0584f82,hp065.utah.cloudlab.us,144,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,29.551590886,29.57966156,Success,33826.67
1440,7e6e846a-2ff5-11ec-8577-1458d0584f82,hp065.utah.cloudlab.us,144,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,29.551590886,29.57966156,Success,38056.83
1440,7e6e846a-2ff5-11ec-8577-1458d0584f82,hp065.utah.cloudlab.us,144,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,29.551590886,29.57966156,Success,38209.44
1450,4933b3a4-2ff6-11ec-8765-1458d0584f82,hp065.utah.cloudlab.us,145,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,29.753130217,29.781797132,Success,33777.21
1450,4933b3a4-2ff6-11ec-8765-1458d0584f82,hp065.utah.cloudlab.us,145,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,29.753130217,29.781797132,Success,33708.15
1450,4933b3a4-2ff6-11ec-8765-1458d0584f82,hp065.utah.cloudlab.us,145,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,29.753130217,29.781797132,Success,37959.55
1450,4933b3a4-2ff6-11ec-8765-1458d0584f82,hp065.utah.cloudlab.us,145,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,29.753130217,29.781797132,Success,38114.11
1460,12e28fc2-2ff7-11ec-8e41-1458d0584f82,hp065.utah.cloudlab.us,146,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,29.957935198,29.986253263,Success,33955.62
1460,12e28fc2-2ff7-11ec-8e41-1458d0584f82,hp065.utah.cloudlab.us,146,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,29.957935198,29.986253263,Success,33873.74
1460,12e28fc2-2ff7-11ec-8e41-1458d0584f82,hp065.utah.cloudlab.us,146,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,29.957935198,29.986253263,Success,38125.18
1460,12e28fc2-2ff7-11ec-8e41-1458d0584f82,hp065.utah.cloudlab.us,146,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,29.957935198,29.986253263,Success,38165.49
1470,dd8a6fd0-2ff7-11ec-8ec5-1458d0584f82,hp065.utah.cloudlab.us,147,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,30.160809621,30.188890273,Success,33888.26
1470,dd8a6fd0-2ff7-11ec-8ec5-1458d0584f82,hp065.utah.cloudlab.us,147,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,30.160809621,30.188890273,Success,33815.92
1470,dd8a6fd0-2ff7-11ec-8ec5-1458d0584f82,hp065.utah.cloudlab.us,147,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,30.160809621,30.188890273,Success,38051.08
1470,dd8a6fd0-2ff7-11ec-8ec5-1458d0584f82,hp065.utah.cloudlab.us,147,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,30.160809621,30.188890273,Success,38142.13
1480,a6f9d1b8-2ff8-11ec-9d9f-1458d0584f82,hp065.utah.cloudlab.us,148,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,30.365068288,30.393258248,Success,33843.41
1480,a6f9d1b8-2ff8-11ec-9d9f-1458d0584f82,hp065.utah.cloudlab.us,148,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,30.365068288,30.393258248,Success,33763.24
1480,a6f9d1b8-2ff8-11ec-9d9f-1458d0584f82,hp065.utah.cloudlab.us,148,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,30.365068288,30.393258248,Success,37975.33
1480,a6f9d1b8-2ff8-11ec-9d9f-1458d0584f82,hp065.utah.cloudlab.us,148,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,30.365068288,30.393258248,Success,38001.13
1490,71ab79bd-2ff9-11ec-aa20-1458d0584f82,hp065.utah.cloudlab.us,149,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,30.569198463,30.597350963,Success,33953.85
1490,71ab79bd-2ff9-11ec-aa20-1458d0584f82,hp065.utah.cloudlab.us,149,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,30.569198463,30.597350963,Success,33851.97
1490,71ab79bd-2ff9-11ec-aa20-1458d0584f82,hp065.utah.cloudlab.us,149,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,30.569198463,30.597350963,Success,38118.97
1490,71ab79bd-2ff9-11ec-aa20-1458d0584f82,hp065.utah.cloudlab.us,149,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,30.569198463,30.597350963,Success,38239.72
1500,3c7589f7-2ffa-11ec-91b9-1458d0584f82,hp065.utah.cloudlab.us,150,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,30.771617889,30.800054699,Success,33762.26
1500,3c7589f7-2ffa-11ec-91b9-1458d0584f82,hp065.utah.cloudlab.us,150,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,30.771617889,30.800054699,Success,33679.86
1500,3c7589f7-2ffa-11ec-91b9-1458d0584f82,hp065.utah.cloudlab.us,150,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,30.771617889,30.800054699,Success,37887.08
1500,3c7589f7-2ffa-11ec-91b9-1458d0584f82,hp065.utah.cloudlab.us,150,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,30.771617889,30.800054699,Success,38076.07
1510,07495f3f-2ffb-11ec-9f80-1458d0584f82,hp065.utah.cloudlab.us,151,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,30.975194242,31.003532899,Success,33718.06
1510,07495f3f-2ffb-11ec-9f80-1458d0584f82,hp065.utah.cloudlab.us,151,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,30.975194242,31.003532899,Success,33628.01
1510,07495f3f-2ffb-11ec-9f80-1458d0584f82,hp065.utah.cloudlab.us,151,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,30.975194242,31.003532899,Success,37780.56
1510,07495f3f-2ffb-11ec-9f80-1458d0584f82,hp065.utah.cloudlab.us,151,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,30.975194242,31.003532899,Success,38001.54
1520,d0daf002-2ffb-11ec-8ee8-1458d0584f82,hp065.utah.cloudlab.us,152,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,31.178813195,31.207123269,Success,33791.7
1520,d0daf002-2ffb-11ec-8ee8-1458d0584f82,hp065.utah.cloudlab.us,152,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,31.178813195,31.207123269,Success,33716.39
1520,d0daf002-2ffb-11ec-8ee8-1458d0584f82,hp065.utah.cloudlab.us,152,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,31.178813195,31.207123269,Success,37928.56
1520,d0daf002-2ffb-11ec-8ee8-1458d0584f82,hp065.utah.cloudlab.us,152,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,31.178813195,31.207123269,Success,38116.92
1530,9b9656a9-2ffc-11ec-9e4a-1458d0584f82,hp065.utah.cloudlab.us,153,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,31.381765351,31.409839639,Success,33825.91
1530,9b9656a9-2ffc-11ec-9e4a-1458d0584f82,hp065.utah.cloudlab.us,153,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,31.381765351,31.409839639,Success,33738.1
1530,9b9656a9-2ffc-11ec-9e4a-1458d0584f82,hp065.utah.cloudlab.us,153,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,31.381765351,31.409839639,Success,37955.97
1530,9b9656a9-2ffc-11ec-9e4a-1458d0584f82,hp065.utah.cloudlab.us,153,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,31.381765351,31.409839639,Success,38183.3
1540,8b5ce6be-2ffd-11ec-91c7-1458d0584f82,hp065.utah.cloudlab.us,154,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,31.573456677,31.601563699,Success,33890.16
1540,8b5ce6be-2ffd-11ec-91c7-1458d0584f82,hp065.utah.cloudlab.us,154,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,31.573456677,31.601563699,Success,33801.45
1540,8b5ce6be-2ffd-11ec-91c7-1458d0584f82,hp065.utah.cloudlab.us,154,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,31.573456677,31.601563699,Success,38062.68
1540,8b5ce6be-2ffd-11ec-91c7-1458d0584f82,hp065.utah.cloudlab.us,154,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,31.573456677,31.601563699,Success,38212.12
1550,45dc5dd0-2ffe-11ec-adce-1458d0584f82,hp065.utah.cloudlab.us,155,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,31.776738763,31.805447079,Success,33870.6
1550,45dc5dd0-2ffe-11ec-adce-1458d0584f82,hp065.utah.cloudlab.us,155,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,31.776738763,31.805447079,Success,33789.05
1550,45dc5dd0-2ffe-11ec-adce-1458d0584f82,hp065.utah.cloudlab.us,155,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,31.776738763,31.805447079,Success,38043.84
1550,45dc5dd0-2ffe-11ec-adce-1458d0584f82,hp065.utah.cloudlab.us,155,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,31.776738763,31.805447079,Success,38188.61
1560,108435e7-2fff-11ec-aad4-1458d0584f82,hp065.utah.cloudlab.us,156,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,31.98058699,32.008878157,Success,33672.62
1560,108435e7-2fff-11ec-aad4-1458d0584f82,hp065.utah.cloudlab.us,156,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,31.98058699,32.008878157,Success,33638.01
1560,108435e7-2fff-11ec-aad4-1458d0584f82,hp065.utah.cloudlab.us,156,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,31.98058699,32.008878157,Success,37797.36
1560,108435e7-2fff-11ec-aad4-1458d0584f82,hp065.utah.cloudlab.us,156,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,31.98058699,32.008878157,Success,38095.09
1570,da10e2c1-2fff-11ec-adfe-1458d0584f82,hp065.utah.cloudlab.us,157,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,32.185424673,32.213788655,Success,33842.16
1570,da10e2c1-2fff-11ec-adfe-1458d0584f82,hp065.utah.cloudlab.us,157,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,32.185424673,32.213788655,Success,33775.07
1570,da10e2c1-2fff-11ec-adfe-1458d0584f82,hp065.utah.cloudlab.us,157,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,32.185424673,32.213788655,Success,38038.09
1570,da10e2c1-2fff-11ec-adfe-1458d0584f82,hp065.utah.cloudlab.us,157,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,32.185424673,32.213788655,Success,38103.03
1580,a38a06bf-3000-11ec-aff2-1458d0584f82,hp065.utah.cloudlab.us,158,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,32.391706212,32.42030895,Success,33835.14
1580,a38a06bf-3000-11ec-aff2-1458d0584f82,hp065.utah.cloudlab.us,158,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,32.391706212,32.42030895,Success,33767.41
1580,a38a06bf-3000-11ec-aff2-1458d0584f82,hp065.utah.cloudlab.us,158,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,32.391706212,32.42030895,Success,37990.07
1580,a38a06bf-3000-11ec-aff2-1458d0584f82,hp065.utah.cloudlab.us,158,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,32.391706212,32.42030895,Success,38169.71
1590,6e3bb1ed-3001-11ec-97a4-1458d0584f82,hp065.utah.cloudlab.us,159,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,32.595903195,32.624213568,Success,33848.88
1590,6e3bb1ed-3001-11ec-97a4-1458d0584f82,hp065.utah.cloudlab.us,159,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,32.595903195,32.624213568,Success,33782.83
1590,6e3bb1ed-3001-11ec-97a4-1458d0584f82,hp065.utah.cloudlab.us,159,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,32.595903195,32.624213568,Success,38042.67
1590,6e3bb1ed-3001-11ec-97a4-1458d0584f82,hp065.utah.cloudlab.us,159,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,32.595903195,32.624213568,Success,38153.92
1600,5af674ca-3002-11ec-957b-1458d0584f82,hp065.utah.cloudlab.us,160,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,32.790454901,32.818404846,Success,33821.6
1600,5af674ca-3002-11ec-957b-1458d0584f82,hp065.utah.cloudlab.us,160,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,32.790454901,32.818404846,Success,33767.33
1600,5af674ca-3002-11ec-957b-1458d0584f82,hp065.utah.cloudlab.us,160,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,32.790454901,32.818404846,Success,38016.39
1600,5af674ca-3002-11ec-957b-1458d0584f82,hp065.utah.cloudlab.us,160,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,32.790454901,32.818404846,Success,38113.4
1610,15746525-3003-11ec-ba0f-1458d0584f82,hp065.utah.cloudlab.us,161,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,32.992641899,33.020757777,Success,33888.2
1610,15746525-3003-11ec-ba0f-1458d0584f82,hp065.utah.cloudlab.us,161,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,32.992641899,33.020757777,Success,33817.5
1610,15746525-3003-11ec-ba0f-1458d0584f82,hp065.utah.cloudlab.us,161,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,32.992641899,33.020757777,Success,38096.21
1610,15746525-3003-11ec-ba0f-1458d0584f82,hp065.utah.cloudlab.us,161,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,32.992641899,33.020757777,Success,38179.61
1620,de78bfd7-3003-11ec-907c-1458d0584f82,hp065.utah.cloudlab.us,162,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,33.193194831,33.221533365,Success,33877.38
1620,de78bfd7-3003-11ec-907c-1458d0584f82,hp065.utah.cloudlab.us,162,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,33.193194831,33.221533365,Success,33789.55
1620,de78bfd7-3003-11ec-907c-1458d0584f82,hp065.utah.cloudlab.us,162,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,33.193194831,33.221533365,Success,38024.36
1620,de78bfd7-3003-11ec-907c-1458d0584f82,hp065.utah.cloudlab.us,162,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,33.193194831,33.221533365,Success,38143.54
1630,a8002b8c-3004-11ec-885e-1458d0584f82,hp065.utah.cloudlab.us,163,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,33.397620977,33.426662652,Success,33854.76
1630,a8002b8c-3004-11ec-885e-1458d0584f82,hp065.utah.cloudlab.us,163,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,33.397620977,33.426662652,Success,33776.88
1630,a8002b8c-3004-11ec-885e-1458d0584f82,hp065.utah.cloudlab.us,163,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,33.397620977,33.426662652,Success,38000.58
