,run_uuid,hostname,run_num,total_runs,exp_command,exp_number,order_number,order_type,time_start,time_stop,completion_status,result
4022,eaa3ccac-30e9-11ec-b3f8-ecb1d7853a62,hp055.utah.cloudlab.us,402,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,78.210354364,78.223467984,Success,10.871
4023,eaa3ccac-30e9-11ec-b3f8-ecb1d7853a62,hp055.utah.cloudlab.us,402,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,78.223760735,78.231079815,Success,1.936
4024,eaa3ccac-30e9-11ec-b3f8-ecb1d7853a62,hp055.utah.cloudlab.us,402,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,78.231368562,78.240829763,Success,4.895
4025,eaa3ccac-30e9-11ec-b3f8-ecb1d7853a62,hp055.utah.cloudlab.us,402,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,78.241123161,78.281207184,Success,27.9
4026,eaa3ccac-30e9-11ec-b3f8-ecb1d7853a62,hp055.utah.cloudlab.us,402,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,78.281522578,78.289819873,Success,3.52
4027,eaa3ccac-30e9-11ec-b3f8-ecb1d7853a62,hp055.utah.cloudlab.us,402,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,78.290103268,78.303315119,Success,10.403
4028,eaa3ccac-30e9-11ec-b3f8-ecb1d7853a62,hp055.utah.cloudlab.us,402,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,78.303601411,78.312561825,Success,4.532
4029,eaa3ccac-30e9-11ec-b3f8-ecb1d7853a62,hp055.utah.cloudlab.us,402,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,78.312881774,78.321565454,Success,3.567
4030,d9fe8188-30ea-11ec-b2f5-ecb1d7853a62,hp055.utah.cloudlab.us,403,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,0,random,78.36157183,78.37161226,Success,3.528
4031,d9fe8188-30ea-11ec-b2f5-ecb1d7853a62,hp055.utah.cloudlab.us,403,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,1,random,78.371927694,78.381533899,Success,4.887
4032,d9fe8188-30ea-11ec-b2f5-ecb1d7853a62,hp055.utah.cloudlab.us,403,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,2,random,78.3818415,78.389011396,Success,1.955
4033,d9fe8188-30ea-11ec-b2f5-ecb1d7853a62,hp055.utah.cloudlab.us,403,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,3,random,78.389288927,78.402561496,Success,10.924
4034,d9fe8188-30ea-11ec-b2f5-ecb1d7853a62,hp055.utah.cloudlab.us,403,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,4,random,78.402851516,78.411824182,Success,4.455
4035,d9fe8188-30ea-11ec-b2f5-ecb1d7853a62,hp055.utah.cloudlab.us,403,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,5,random,78.412128891,78.420547655,Success,3.593
4036,d9fe8188-30ea-11ec-b2f5-ecb1d7853a62,hp055.utah.cloudlab.us,403,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,6,random,78.420841729,78.431289634,Success,6.774
4038,d9fe8188-30ea-11ec-b2f5-ecb1d7853a62,hp055.utah.cloudlab.us,403,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,8,random,78.458178274,78.498989722,Success,27.949
4039,d9fe8188-30ea-11ec-b2f5-ecb1d7853a62,hp055.utah.cloudlab.us,403,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,9,random,78.499286638,78.512735011,Success,10.407
4041,ba4c46fc-30eb-11ec-9e74-ecb1d7853a62,hp055.utah.cloudlab.us,404,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,78.582231035,78.592647017,Success,6.831
4042,ba4c46fc-30eb-11ec-9e74-ecb1d7853a62,hp055.utah.cloudlab.us,404,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,78.592935889,78.606425859,Success,10.834
4043,ba4c46fc-30eb-11ec-9e74-ecb1d7853a62,hp055.utah.cloudlab.us,404,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,78.60671884,78.613806374,Success,1.941
4044,ba4c46fc-30eb-11ec-9e74-ecb1d7853a62,hp055.utah.cloudlab.us,404,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,78.614085574,78.623455531,Success,4.887
4045,ba4c46fc-30eb-11ec-9e74-ecb1d7853a62,hp055.utah.cloudlab.us,404,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,78.623786967,78.663888304,Success,27.864
4046,ba4c46fc-30eb-11ec-9e74-ecb1d7853a62,hp055.utah.cloudlab.us,404,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,78.664183887,78.672530487,Success,3.5
4047,ba4c46fc-30eb-11ec-9e74-ecb1d7853a62,hp055.utah.cloudlab.us,404,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,78.672813857,78.686098542,Success,10.379
4048,ba4c46fc-30eb-11ec-9e74-ecb1d7853a62,hp055.utah.cloudlab.us,404,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,78.686395122,78.695375613,Success,4.466
4049,ba4c46fc-30eb-11ec-9e74-ecb1d7853a62,hp055.utah.cloudlab.us,404,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,78.695660997,78.704053964,Success,3.575
4050,9a7ec159-30ec-11ec-873e-ecb1d7853a62,hp055.utah.cloudlab.us,405,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,0,random,78.74522535,78.754998714,Success,3.502
4051,9a7ec159-30ec-11ec-873e-ecb1d7853a62,hp055.utah.cloudlab.us,405,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,1,random,78.755344784,78.768559927,Success,10.88
4052,9a7ec159-30ec-11ec-873e-ecb1d7853a62,hp055.utah.cloudlab.us,405,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,2,random,78.768874549,78.77804762,Success,4.88
4053,9a7ec159-30ec-11ec-873e-ecb1d7853a62,hp055.utah.cloudlab.us,405,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,random,78.77834197,78.785435648,Success,1.942
4054,9a7ec159-30ec-11ec-873e-ecb1d7853a62,hp055.utah.cloudlab.us,405,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,4,random,78.78571353,78.798912146,Success,10.351
4055,9a7ec159-30ec-11ec-873e-ecb1d7853a62,hp055.utah.cloudlab.us,405,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,5,random,78.799247782,78.809437168,Success,6.811
4057,9a7ec159-30ec-11ec-873e-ecb1d7853a62,hp055.utah.cloudlab.us,405,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,7,random,78.837442718,78.878064977,Success,27.938
4058,9a7ec159-30ec-11ec-873e-ecb1d7853a62,hp055.utah.cloudlab.us,405,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,8,random,78.878379294,78.886619003,Success,3.571
4059,9a7ec159-30ec-11ec-873e-ecb1d7853a62,hp055.utah.cloudlab.us,405,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,9,random,78.886904186,78.895550468,Success,4.524
4061,7ad70d17-30ed-11ec-a71c-ecb1d7853a62,hp055.utah.cloudlab.us,406,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,78.965087069,78.975551842,Success,6.865
4062,7ad70d17-30ed-11ec-a71c-ecb1d7853a62,hp055.utah.cloudlab.us,406,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,78.975847605,78.989567832,Success,10.873
4063,7ad70d17-30ed-11ec-a71c-ecb1d7853a62,hp055.utah.cloudlab.us,406,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,78.989863881,78.997102182,Success,1.936
4064,7ad70d17-30ed-11ec-a71c-ecb1d7853a62,hp055.utah.cloudlab.us,406,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,78.997389271,79.006778598,Success,4.891
4065,7ad70d17-30ed-11ec-a71c-ecb1d7853a62,hp055.utah.cloudlab.us,406,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,79.007073183,79.047557521,Success,27.884
4066,7ad70d17-30ed-11ec-a71c-ecb1d7853a62,hp055.utah.cloudlab.us,406,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,79.047887008,79.056346568,Success,3.511
4067,7ad70d17-30ed-11ec-a71c-ecb1d7853a62,hp055.utah.cloudlab.us,406,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,79.056634233,79.070349416,Success,10.375
4068,7ad70d17-30ed-11ec-a71c-ecb1d7853a62,hp055.utah.cloudlab.us,406,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,79.07066491,79.079693321,Success,4.516
4069,7ad70d17-30ed-11ec-a71c-ecb1d7853a62,hp055.utah.cloudlab.us,406,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,79.079998812,79.088329262,Success,3.574
4070,347019ab-30ee-11ec-8a57-ecb1d7853a62,hp055.utah.cloudlab.us,407,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,0,random,79.137195401,79.179456424,Success,27.873
4071,347019ab-30ee-11ec-8a57-ecb1d7853a62,hp055.utah.cloudlab.us,407,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,1,random,79.179814641,79.188697791,Success,3.58
4072,347019ab-30ee-11ec-8a57-ecb1d7853a62,hp055.utah.cloudlab.us,407,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,random,79.188980565,79.202224908,Success,10.871
4074,347019ab-30ee-11ec-8a57-ecb1d7853a62,hp055.utah.cloudlab.us,407,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,random,79.23090779,79.240250079,Success,4.895
4075,347019ab-30ee-11ec-8a57-ecb1d7853a62,hp055.utah.cloudlab.us,407,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,5,random,79.240543337,79.248917163,Success,3.563
4076,347019ab-30ee-11ec-8a57-ecb1d7853a62,hp055.utah.cloudlab.us,407,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,6,random,79.249202813,79.262696359,Success,10.405
4077,347019ab-30ee-11ec-8a57-ecb1d7853a62,hp055.utah.cloudlab.us,407,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,7,random,79.263019205,79.270277562,Success,1.945
4078,347019ab-30ee-11ec-8a57-ecb1d7853a62,hp055.utah.cloudlab.us,407,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,random,79.270569742,79.279534184,Success,4.535
4079,347019ab-30ee-11ec-8a57-ecb1d7853a62,hp055.utah.cloudlab.us,407,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,9,random,79.279830674,79.290170144,Success,6.809
4081,23d124e9-30ef-11ec-87df-ecb1d7853a62,hp055.utah.cloudlab.us,408,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,79.360397967,79.37086957,Success,6.851
4082,23d124e9-30ef-11ec-87df-ecb1d7853a62,hp055.utah.cloudlab.us,408,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,79.371163574,79.384361406,Success,10.865
4083,23d124e9-30ef-11ec-87df-ecb1d7853a62,hp055.utah.cloudlab.us,408,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,79.384660392,79.392006525,Success,1.935
4084,23d124e9-30ef-11ec-87df-ecb1d7853a62,hp055.utah.cloudlab.us,408,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,79.392291388,79.401676139,Success,4.873
4085,23d124e9-30ef-11ec-87df-ecb1d7853a62,hp055.utah.cloudlab.us,408,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,79.401969056,79.442387275,Success,27.981
4086,23d124e9-30ef-11ec-87df-ecb1d7853a62,hp055.utah.cloudlab.us,408,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,79.442695442,79.451060667,Success,3.526
4087,23d124e9-30ef-11ec-87df-ecb1d7853a62,hp055.utah.cloudlab.us,408,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,79.451343756,79.464561653,Success,10.373
4088,23d124e9-30ef-11ec-87df-ecb1d7853a62,hp055.utah.cloudlab.us,408,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,79.464854319,79.473720949,Success,4.397
4089,23d124e9-30ef-11ec-87df-ecb1d7853a62,hp055.utah.cloudlab.us,408,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,79.474005221,79.48235043,Success,3.564
4090,041ad35b-30f0-11ec-bd24-ecb1d7853a62,hp055.utah.cloudlab.us,409,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,0,random,79.524891535,79.539804142,Success,10.907
4091,041ad35b-30f0-11ec-bd24-ecb1d7853a62,hp055.utah.cloudlab.us,409,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,1,random,79.540112089,79.548876769,Success,3.56
4092,041ad35b-30f0-11ec-bd24-ecb1d7853a62,hp055.utah.cloudlab.us,409,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,2,random,79.549154957,79.559511785,Success,6.811
4093,041ad35b-30f0-11ec-bd24-ecb1d7853a62,hp055.utah.cloudlab.us,409,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,random,79.559800136,79.56701818,Success,1.936
4095,041ad35b-30f0-11ec-bd24-ecb1d7853a62,hp055.utah.cloudlab.us,409,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,5,random,79.595553681,79.603857333,Success,3.579
4096,041ad35b-30f0-11ec-bd24-ecb1d7853a62,hp055.utah.cloudlab.us,409,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,6,random,79.604140192,79.617389799,Success,10.398
4097,041ad35b-30f0-11ec-bd24-ecb1d7853a62,hp055.utah.cloudlab.us,409,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,7,random,79.617682,79.626641024,Success,4.502
4098,041ad35b-30f0-11ec-bd24-ecb1d7853a62,hp055.utah.cloudlab.us,409,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,8,random,79.626919607,79.667448474,Success,27.896
4099,041ad35b-30f0-11ec-bd24-ecb1d7853a62,hp055.utah.cloudlab.us,409,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,9,random,79.667759984,79.677134565,Success,4.877
4101,e46f4ab5-30f0-11ec-92c3-ecb1d7853a62,hp055.utah.cloudlab.us,410,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,79.748759875,79.759061944,Success,6.807
4102,e46f4ab5-30f0-11ec-92c3-ecb1d7853a62,hp055.utah.cloudlab.us,410,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,79.759356525,79.772461553,Success,10.876
4103,e46f4ab5-30f0-11ec-92c3-ecb1d7853a62,hp055.utah.cloudlab.us,410,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,79.772753523,79.779964089,Success,1.938
4104,e46f4ab5-30f0-11ec-92c3-ecb1d7853a62,hp055.utah.cloudlab.us,410,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,79.780251844,79.789576661,Success,4.889
4105,e46f4ab5-30f0-11ec-92c3-ecb1d7853a62,hp055.utah.cloudlab.us,410,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,79.789858793,79.829819484,Success,27.86
4106,e46f4ab5-30f0-11ec-92c3-ecb1d7853a62,hp055.utah.cloudlab.us,410,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,79.830113694,79.838756682,Success,3.584
4107,e46f4ab5-30f0-11ec-92c3-ecb1d7853a62,hp055.utah.cloudlab.us,410,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,79.839047042,79.85223571,Success,10.417
4108,e46f4ab5-30f0-11ec-92c3-ecb1d7853a62,hp055.utah.cloudlab.us,410,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,79.852524452,79.861318959,Success,4.491
4109,e46f4ab5-30f0-11ec-92c3-ecb1d7853a62,hp055.utah.cloudlab.us,410,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,79.861602234,79.869753673,Success,3.555
4111,c4ba8425-30f1-11ec-a6fa-ecb1d7853a62,hp055.utah.cloudlab.us,411,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,1,random,79.93937636,79.946613979,Success,1.942
4112,c4ba8425-30f1-11ec-a6fa-ecb1d7853a62,hp055.utah.cloudlab.us,411,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,2,random,79.946892974,79.960041102,Success,10.389
4113,c4ba8425-30f1-11ec-a6fa-ecb1d7853a62,hp055.utah.cloudlab.us,411,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,3,random,79.960331413,80.000209461,Success,27.848
4114,c4ba8425-30f1-11ec-a6fa-ecb1d7853a62,hp055.utah.cloudlab.us,411,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,4,random,80.000506131,80.0085322,Success,3.542
4115,c4ba8425-30f1-11ec-a6fa-ecb1d7853a62,hp055.utah.cloudlab.us,411,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,5,random,80.008851122,80.018156806,Success,4.881
4116,c4ba8425-30f1-11ec-a6fa-ecb1d7853a62,hp055.utah.cloudlab.us,411,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,6,random,80.01845052,80.027120278,Success,4.428
4117,c4ba8425-30f1-11ec-a6fa-ecb1d7853a62,hp055.utah.cloudlab.us,411,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,7,random,80.027407402,80.040504734,Success,10.91
4118,c4ba8425-30f1-11ec-a6fa-ecb1d7853a62,hp055.utah.cloudlab.us,411,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,8,random,80.040790063,80.051592345,Success,6.822
4119,c4ba8425-30f1-11ec-a6fa-ecb1d7853a62,hp055.utah.cloudlab.us,411,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,random,80.051887161,80.059999752,Success,3.584
4121,a4f038d3-30f2-11ec-b198-ecb1d7853a62,hp055.utah.cloudlab.us,412,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,80.131321383,80.141786961,Success,6.803
4122,a4f038d3-30f2-11ec-b198-ecb1d7853a62,hp055.utah.cloudlab.us,412,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,80.142102299,80.155399303,Success,10.826
4123,a4f038d3-30f2-11ec-b198-ecb1d7853a62,hp055.utah.cloudlab.us,412,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,80.155718892,80.162955654,Success,1.975
4124,a4f038d3-30f2-11ec-b198-ecb1d7853a62,hp055.utah.cloudlab.us,412,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,80.163248636,80.172336206,Success,4.901
4125,a4f038d3-30f2-11ec-b198-ecb1d7853a62,hp055.utah.cloudlab.us,412,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,80.172691357,80.213151722,Success,27.905
4126,a4f038d3-30f2-11ec-b198-ecb1d7853a62,hp055.utah.cloudlab.us,412,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,80.213457955,80.221645809,Success,3.532
4127,a4f038d3-30f2-11ec-b198-ecb1d7853a62,hp055.utah.cloudlab.us,412,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,80.221925375,80.235147458,Success,10.36
4128,a4f038d3-30f2-11ec-b198-ecb1d7853a62,hp055.utah.cloudlab.us,412,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,80.235439568,80.244294286,Success,4.487
4129,a4f038d3-30f2-11ec-b198-ecb1d7853a62,hp055.utah.cloudlab.us,412,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,80.244607349,80.252896072,Success,3.562
4130,85449609-30f3-11ec-85e9-ecb1d7853a62,hp055.utah.cloudlab.us,413,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,0,random,80.291939412,80.302879841,Success,4.477
4132,85449609-30f3-11ec-85e9-ecb1d7853a62,hp055.utah.cloudlab.us,413,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,random,80.329615464,80.342895017,Success,10.908
4133,85449609-30f3-11ec-85e9-ecb1d7853a62,hp055.utah.cloudlab.us,413,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,3,random,80.343190574,80.356424808,Success,10.392
4134,85449609-30f3-11ec-85e9-ecb1d7853a62,hp055.utah.cloudlab.us,413,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,4,random,80.356712462,80.364969112,Success,3.579
4135,85449609-30f3-11ec-85e9-ecb1d7853a62,hp055.utah.cloudlab.us,413,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,5,random,80.365282155,80.374650012,Success,4.867
4136,85449609-30f3-11ec-85e9-ecb1d7853a62,hp055.utah.cloudlab.us,413,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,6,random,80.374940959,80.382252782,Success,1.937
