,run_uuid,hostname,run_num,total_runs,exp_command,exp_number,order_number,order_type,time_start,time_stop,completion_status,result
300,811fde67-2e22-11ec-8177-1458d0584f82,hp065.utah.cloudlab.us,30,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,7.317290483,7.345817666,Success,33688.32
300,811fde67-2e22-11ec-8177-1458d0584f82,hp065.utah.cloudlab.us,30,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,7.317290483,7.345817666,Success,37923.72
300,811fde67-2e22-11ec-8177-1458d0584f82,hp065.utah.cloudlab.us,30,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,7.317290483,7.345817666,Success,38171.06
310,3d0cd440-2e23-11ec-8bbd-1458d0584f82,hp065.utah.cloudlab.us,31,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,7.52158785,7.55004113,Success,33852.06
310,3d0cd440-2e23-11ec-8bbd-1458d0584f82,hp065.utah.cloudlab.us,31,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,7.52158785,7.55004113,Success,33774.51
310,3d0cd440-2e23-11ec-8bbd-1458d0584f82,hp065.utah.cloudlab.us,31,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,7.52158785,7.55004113,Success,38018.57
310,3d0cd440-2e23-11ec-8bbd-1458d0584f82,hp065.utah.cloudlab.us,31,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,7.52158785,7.55004113,Success,38143.61
320,07e0aaf6-2e24-11ec-bead-1458d0584f82,hp065.utah.cloudlab.us,32,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,7.724098453,7.752522604,Success,33980.94
320,07e0aaf6-2e24-11ec-bead-1458d0584f82,hp065.utah.cloudlab.us,32,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,7.724098453,7.752522604,Success,33908.53
320,07e0aaf6-2e24-11ec-bead-1458d0584f82,hp065.utah.cloudlab.us,32,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,7.724098453,7.752522604,Success,38167.19
320,07e0aaf6-2e24-11ec-bead-1458d0584f82,hp065.utah.cloudlab.us,32,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,7.724098453,7.752522604,Success,38287.61
330,f791962c-2e24-11ec-ba11-1458d0584f82,hp065.utah.cloudlab.us,33,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,7.917927347,7.946370247,Success,33808.64
330,f791962c-2e24-11ec-ba11-1458d0584f82,hp065.utah.cloudlab.us,33,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,7.917927347,7.946370247,Success,33742.41
330,f791962c-2e24-11ec-ba11-1458d0584f82,hp065.utah.cloudlab.us,33,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,7.917927347,7.946370247,Success,37932.95
330,f791962c-2e24-11ec-ba11-1458d0584f82,hp065.utah.cloudlab.us,33,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,7.917927347,7.946370247,Success,38185.05
340,d8692554-2e25-11ec-8df6-1458d0584f82,hp065.utah.cloudlab.us,34,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,8.109787385,8.138735221,Success,33870.13
340,d8692554-2e25-11ec-8df6-1458d0584f82,hp065.utah.cloudlab.us,34,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,8.109787385,8.138735221,Success,33785.78
340,d8692554-2e25-11ec-8df6-1458d0584f82,hp065.utah.cloudlab.us,34,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,8.109787385,8.138735221,Success,38002.46
340,d8692554-2e25-11ec-8df6-1458d0584f82,hp065.utah.cloudlab.us,34,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,8.109787385,8.138735221,Success,38152.23
350,94138ae8-2e26-11ec-9385-1458d0584f82,hp065.utah.cloudlab.us,35,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,8.313218807,8.342758339,Success,33811.4
350,94138ae8-2e26-11ec-9385-1458d0584f82,hp065.utah.cloudlab.us,35,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,8.313218807,8.342758339,Success,33728.11
350,94138ae8-2e26-11ec-9385-1458d0584f82,hp065.utah.cloudlab.us,35,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,8.313218807,8.342758339,Success,38059.26
350,94138ae8-2e26-11ec-9385-1458d0584f82,hp065.utah.cloudlab.us,35,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,8.313218807,8.342758339,Success,38167.55
360,83d9587c-2e27-11ec-9af1-1458d0584f82,hp065.utah.cloudlab.us,36,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,8.509320153,8.537580947,Success,33803.93
360,83d9587c-2e27-11ec-9af1-1458d0584f82,hp065.utah.cloudlab.us,36,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,8.509320153,8.537580947,Success,33734.72
360,83d9587c-2e27-11ec-9af1-1458d0584f82,hp065.utah.cloudlab.us,36,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,8.509320153,8.537580947,Success,37963.22
360,83d9587c-2e27-11ec-9af1-1458d0584f82,hp065.utah.cloudlab.us,36,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,8.509320153,8.537580947,Success,37972.44
370,64958310-2e28-11ec-8a98-1458d0584f82,hp065.utah.cloudlab.us,37,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,8.70238162,8.730644293,Success,34009.12
370,64958310-2e28-11ec-8a98-1458d0584f82,hp065.utah.cloudlab.us,37,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,8.70238162,8.730644293,Success,33912.69
370,64958310-2e28-11ec-8a98-1458d0584f82,hp065.utah.cloudlab.us,37,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,8.70238162,8.730644293,Success,38188.37
370,64958310-2e28-11ec-8a98-1458d0584f82,hp065.utah.cloudlab.us,37,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,8.70238162,8.730644293,Success,38253.97
380,453bfa66-2e29-11ec-ad05-1458d0584f82,hp065.utah.cloudlab.us,38,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,8.896596422,8.925156132,Success,34006.41
380,453bfa66-2e29-11ec-ad05-1458d0584f82,hp065.utah.cloudlab.us,38,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,8.896596422,8.925156132,Success,33894.08
380,453bfa66-2e29-11ec-ad05-1458d0584f82,hp065.utah.cloudlab.us,38,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,8.896596422,8.925156132,Success,38177.05
380,453bfa66-2e29-11ec-ad05-1458d0584f82,hp065.utah.cloudlab.us,38,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,8.896596422,8.925156132,Success,38231.84
390,00f5fd7c-2e2a-11ec-a200-1458d0584f82,hp065.utah.cloudlab.us,39,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,9.099331415,9.128335379,Success,33894.67
390,00f5fd7c-2e2a-11ec-a200-1458d0584f82,hp065.utah.cloudlab.us,39,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,9.099331415,9.128335379,Success,33809.7
390,00f5fd7c-2e2a-11ec-a200-1458d0584f82,hp065.utah.cloudlab.us,39,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,9.099331415,9.128335379,Success,38089.29
390,00f5fd7c-2e2a-11ec-a200-1458d0584f82,hp065.utah.cloudlab.us,39,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,9.099331415,9.128335379,Success,38167.97
400,cbc4eba2-2e2a-11ec-970d-1458d0584f82,hp065.utah.cloudlab.us,40,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,9.302675771,9.331031358,Success,33938.08
400,cbc4eba2-2e2a-11ec-970d-1458d0584f82,hp065.utah.cloudlab.us,40,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,9.302675771,9.331031358,Success,33853.39
400,cbc4eba2-2e2a-11ec-970d-1458d0584f82,hp065.utah.cloudlab.us,40,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,9.302675771,9.331031358,Success,38105.26
400,cbc4eba2-2e2a-11ec-970d-1458d0584f82,hp065.utah.cloudlab.us,40,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,9.302675771,9.331031358,Success,38215.25
410,bb7861c7-2e2b-11ec-987e-1458d0584f82,hp065.utah.cloudlab.us,41,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,9.495259793,9.523501949,Success,33809.36
410,bb7861c7-2e2b-11ec-987e-1458d0584f82,hp065.utah.cloudlab.us,41,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,9.495259793,9.523501949,Success,33726.08
410,bb7861c7-2e2b-11ec-987e-1458d0584f82,hp065.utah.cloudlab.us,41,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,9.495259793,9.523501949,Success,37944.64
410,bb7861c7-2e2b-11ec-987e-1458d0584f82,hp065.utah.cloudlab.us,41,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,9.495259793,9.523501949,Success,38172.01
420,776592f5-2e2c-11ec-abb0-1458d0584f82,hp065.utah.cloudlab.us,42,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,9.697578534,9.725676682,Success,33993.68
420,776592f5-2e2c-11ec-abb0-1458d0584f82,hp065.utah.cloudlab.us,42,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,9.697578534,9.725676682,Success,33916.25
420,776592f5-2e2c-11ec-abb0-1458d0584f82,hp065.utah.cloudlab.us,42,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,9.697578534,9.725676682,Success,38143.89
420,776592f5-2e2c-11ec-abb0-1458d0584f82,hp065.utah.cloudlab.us,42,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,9.697578534,9.725676682,Success,38343.44
430,421c217e-2e2d-11ec-93d0-1458d0584f82,hp065.utah.cloudlab.us,43,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,9.898857911,9.927245414,Success,33842.52
430,421c217e-2e2d-11ec-93d0-1458d0584f82,hp065.utah.cloudlab.us,43,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,9.898857911,9.927245414,Success,33741.84
430,421c217e-2e2d-11ec-93d0-1458d0584f82,hp065.utah.cloudlab.us,43,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,9.898857911,9.927245414,Success,38012.81
430,421c217e-2e2d-11ec-93d0-1458d0584f82,hp065.utah.cloudlab.us,43,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,9.898857911,9.927245414,Success,38122.9
440,0cdc6930-2e2e-11ec-9432-1458d0584f82,hp065.utah.cloudlab.us,44,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,10.105544386,10.133807964,Success,33753.8
440,0cdc6930-2e2e-11ec-9432-1458d0584f82,hp065.utah.cloudlab.us,44,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,10.105544386,10.133807964,Success,33670.35
440,0cdc6930-2e2e-11ec-9432-1458d0584f82,hp065.utah.cloudlab.us,44,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,10.105544386,10.133807964,Success,37874.22
440,0cdc6930-2e2e-11ec-9432-1458d0584f82,hp065.utah.cloudlab.us,44,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,10.105544386,10.133807964,Success,38098.48
450,d79cb5db-2e2e-11ec-b321-1458d0584f82,hp065.utah.cloudlab.us,45,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,10.308485739,10.337081362,Success,33808.95
450,d79cb5db-2e2e-11ec-b321-1458d0584f82,hp065.utah.cloudlab.us,45,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,10.308485739,10.337081362,Success,33734.24
450,d79cb5db-2e2e-11ec-b321-1458d0584f82,hp065.utah.cloudlab.us,45,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,10.308485739,10.337081362,Success,37957.2
450,d79cb5db-2e2e-11ec-b321-1458d0584f82,hp065.utah.cloudlab.us,45,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,10.308485739,10.337081362,Success,38078.96
460,c76ac4e8-2e2f-11ec-bc39-1458d0584f82,hp065.utah.cloudlab.us,46,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,10.501743503,10.530290007,Success,33904.46
460,c76ac4e8-2e2f-11ec-bc39-1458d0584f82,hp065.utah.cloudlab.us,46,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,10.501743503,10.530290007,Success,33805.77
460,c76ac4e8-2e2f-11ec-bc39-1458d0584f82,hp065.utah.cloudlab.us,46,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,10.501743503,10.530290007,Success,38096.28
460,c76ac4e8-2e2f-11ec-bc39-1458d0584f82,hp065.utah.cloudlab.us,46,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,10.501743503,10.530290007,Success,38266.68
470,81fb15b7-2e30-11ec-bc72-1458d0584f82,hp065.utah.cloudlab.us,47,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,10.70381428,10.733527606,Success,33854.91
470,81fb15b7-2e30-11ec-bc72-1458d0584f82,hp065.utah.cloudlab.us,47,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,10.70381428,10.733527606,Success,33763.0
470,81fb15b7-2e30-11ec-bc72-1458d0584f82,hp065.utah.cloudlab.us,47,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,10.70381428,10.733527606,Success,38023.03
470,81fb15b7-2e30-11ec-bc72-1458d0584f82,hp065.utah.cloudlab.us,47,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,10.70381428,10.733527606,Success,38051.19
480,71adc380-2e31-11ec-8101-1458d0584f82,hp065.utah.cloudlab.us,48,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,10.898114018,10.926500693,Success,33727.61
480,71adc380-2e31-11ec-8101-1458d0584f82,hp065.utah.cloudlab.us,48,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,10.898114018,10.926500693,Success,33642.68
480,71adc380-2e31-11ec-8101-1458d0584f82,hp065.utah.cloudlab.us,48,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,10.898114018,10.926500693,Success,37809.83
480,71adc380-2e31-11ec-8101-1458d0584f82,hp065.utah.cloudlab.us,48,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,10.898114018,10.926500693,Success,37921.01
490,2bd75d67-2e32-11ec-9da4-1458d0584f82,hp065.utah.cloudlab.us,49,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,11.083671492,11.112303878,Success,33921.97
490,2bd75d67-2e32-11ec-9da4-1458d0584f82,hp065.utah.cloudlab.us,49,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,11.083671492,11.112303878,Success,33845.42
490,2bd75d67-2e32-11ec-9da4-1458d0584f82,hp065.utah.cloudlab.us,49,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,11.083671492,11.112303878,Success,38082.88
490,2bd75d67-2e32-11ec-9da4-1458d0584f82,hp065.utah.cloudlab.us,49,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,11.083671492,11.112303878,Success,38244.5
500,0cb4c2fe-2e33-11ec-b91a-1458d0584f82,hp065.utah.cloudlab.us,50,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,11.277967615,11.306643374,Success,33955.76
500,0cb4c2fe-2e33-11ec-b91a-1458d0584f82,hp065.utah.cloudlab.us,50,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,11.277967615,11.306643374,Success,33867.31
500,0cb4c2fe-2e33-11ec-b91a-1458d0584f82,hp065.utah.cloudlab.us,50,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,11.277967615,11.306643374,Success,38134.48
500,0cb4c2fe-2e33-11ec-b91a-1458d0584f82,hp065.utah.cloudlab.us,50,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,11.277967615,11.306643374,Success,38234.08
510,eb04ac4e-2e33-11ec-b2b0-1458d0584f82,hp065.utah.cloudlab.us,51,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,11.470359716,11.498605487,Success,33938.54
510,eb04ac4e-2e33-11ec-b2b0-1458d0584f82,hp065.utah.cloudlab.us,51,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,11.470359716,11.498605487,Success,33836.22
510,eb04ac4e-2e33-11ec-b2b0-1458d0584f82,hp065.utah.cloudlab.us,51,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,11.470359716,11.498605487,Success,38133.33
510,eb04ac4e-2e33-11ec-b2b0-1458d0584f82,hp065.utah.cloudlab.us,51,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,11.470359716,11.498605487,Success,38191.76
520,a6de019a-2e34-11ec-bd11-1458d0584f82,hp065.utah.cloudlab.us,52,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,11.672851396,11.701044225,Success,33951.98
520,a6de019a-2e34-11ec-bd11-1458d0584f82,hp065.utah.cloudlab.us,52,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,11.672851396,11.701044225,Success,33859.94
520,a6de019a-2e34-11ec-bd11-1458d0584f82,hp065.utah.cloudlab.us,52,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,11.672851396,11.701044225,Success,38129.08
520,a6de019a-2e34-11ec-bd11-1458d0584f82,hp065.utah.cloudlab.us,52,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,11.672851396,11.701044225,Success,38290.53
530,9675759d-2e35-11ec-9bd8-1458d0584f82,hp065.utah.cloudlab.us,53,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,11.866856508,11.895134692,Success,33921.75
530,9675759d-2e35-11ec-9bd8-1458d0584f82,hp065.utah.cloudlab.us,53,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,11.866856508,11.895134692,Success,33824.95
530,9675759d-2e35-11ec-9bd8-1458d0584f82,hp065.utah.cloudlab.us,53,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,11.866856508,11.895134692,Success,38079.82
530,9675759d-2e35-11ec-9bd8-1458d0584f82,hp065.utah.cloudlab.us,53,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,11.866856508,11.895134692,Success,38292.91
540,52182038-2e36-11ec-af70-1458d0584f82,hp065.utah.cloudlab.us,54,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,12.070652182,12.100123258,Success,33962.64
540,52182038-2e36-11ec-af70-1458d0584f82,hp065.utah.cloudlab.us,54,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,12.070652182,12.100123258,Success,33885.23
540,52182038-2e36-11ec-af70-1458d0584f82,hp065.utah.cloudlab.us,54,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,12.070652182,12.100123258,Success,38179.45
540,52182038-2e36-11ec-af70-1458d0584f82,hp065.utah.cloudlab.us,54,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,12.070652182,12.100123258,Success,38276.9
550,41c25e63-2e37-11ec-92bf-1458d0584f82,hp065.utah.cloudlab.us,55,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,12.264888322,12.293057649,Success,33850.43
